28128.66602	30454.88086
28129.12891	30192.37891
28129.9043	30439.04297
28130.05859	29337.27539
28131.9668	30434.48633
28132.33984	30192.62109
28132.36133	30433.66211
28133.43359	30214.17969
28133.72656	30431.97656
28134.32227	30077.82031
28134.8418	30796.91211
28134.89258	30310.96484
28135.29883	30114.98828
28136.03516	29567.24023
28137.24219	30413.69727
28137.56055	30487.88477
28137.74414	30154.91602
28138.07031	30532.9375
28138.21484	30208.67383
28139.48242	30789.02344
28139.67383	30540.51953
28141.46289	30416.87109
28141.99805	29251.02539
28142.24609	30309.76172
28142.35742	30489.96289
28142.57422	29538.0332
28142.58984	29016.75195
28144.07813	30501.7168
28145.29688	29559.93359
28145.98633	30802.75
28146.16797	30530.35352
28146.69141	29140.81836
28147.37695	30514.89844
28147.85547	30472.94141
28147.9043	29373.71289
28148.0293	30519.18164
28148.44727	29337.85742
28149.23438	29172.58984
28149.25977	30564.46289
28149.68359	29045.91797
28149.79102	30533.13867
28149.88086	30498.30859
28152.24023	29226.9375
28152.75586	29092.04688
28153.26758	29249.03125
28153.36523	29106.78516
28153.74023	29233.06055
28154.43945	29060.89648
28154.58594	29555.13867
28155.59961	30285.49609
28155.73438	29034.77344
28156.26367	29008.45703
28156.52148	29223.07227
28156.6543	29095.5625
28156.80469	30195.43555
28157.58203	29666.84961
28157.66992	30227.25781
28158.34961	30469.29492
28158.92773	29405.78125
28159.32031	29427.2168
28159.95508	29129.23828
28160.80859	29198.52344
28161.54297	29272.9043
28161.55664	29180.5918
28161.92969	29190.42773
28162.02344	30779.20313
28162.55078	29488.48047
28163.50195	30280.40234
28163.50977	29286.82227
28164.2793	29369.17383
28164.31445	29290.2832
28165.16602	29230.66992
28165.30664	29543.33594
28165.67383	30468.76172
28166.31055	29332.38477
28167.20117	30293.29883
28167.53711	29278.60742
28167.90234	29753.15234
28170.85938	29107.66602
28170.94531	29245.77539
28171.16016	29269.32617
28171.84961	29093.0332
28171.96289	30189.71875
28172.0332	30171.18555
28172.6875	29246.41797
28172.70898	29313.98438
28172.88281	29276.25977
28172.92578	29045.73047
28173.32031	30473.13867
28175.19141	29264.02344
28175.52344	29251.61523
28175.71875	29143.95703
28177.03906	29302.97266
28177.0625	29179.85547
28178.18359	30203.36328
28178.67969	30184.49414
28179.48242	30205.70117
28179.98047	30558.36328
28182.06445	29728.39648
28184.14063	30352.21875
28184.18555	29028.22852
28184.7793	30237.4707
28185.50781	30542.35352
28185.90625	29412.03125
28188.98242	29199.95703
28190.00781	29385.15625
28191.97852	29644.0293
28192.32227	29769.48633
28192.56836	29736.75781
28193.90039	30295.99414
28196.12695	29417.22852
28196.87891	30551.16602
28197.60742	30591.75781
28198.30664	29854.25781
28200.90625	30610.25781
28204.07422	29419.9668
28204.40625	30596.25781
28208.10742	30608.65625
28208.16602	30215
28208.69922	30200.7832
28210.21289	29306.58789
28211.01172	30507.45117
28211.09961	30205.75977
28211.16406	29064.33789
28212.10742	29757.45703
28214.04883	30223.26953
28214.34375	30249.54883
28214.70703	29770.65625
28216.06641	30250.99219
28219.21875	29109.83594
28219.2832	30228.25391
28220.89063	29056.18164
28221.55078	30196.59766
28221.66797	29418.10352
28222.38086	29445.03906
28223.70703	30635.35742
28223.89453	29096.04688
28224.0918	29605.73047
28224.93359	30776.01563
28225.67578	30936.19727
28225.87695	29640.24219
28227.80664	29768.55664
28228.625	29050.85742
28228.7168	30217.61133
28228.7832	29147.4668
28229.37891	29662.64844
28229.5625	29552.70117
28229.73633	29123.05273
28230.35156	29143.16992
28230.46875	29492.64844
28230.55273	29519.59961
28231.90234	29131.7207
28233.1582	29484.92578
28234.43359	29119.44531
28235.5293	30370.03125
28235.75781	29635.58594
28236.85352	29189.00781
28237.5918	30274.11133
28239.15234	29146.03906
28239.77539	29520.24414
28240.83789	29511.74219
28241.56836	29576.01758
28242.86719	29107.48438
28243.01953	29122.23633
28243.10742	29487.33594
28244.20703	29790.35742
28245.01563	29447.08594
28245.11133	29146.87109
28245.24414	29143.9668
28246.28125	29964.66797
28247.49023	29320.96875
28247.58203	29131.17773
28248.31055	29046.94922
28248.36328	29188.97461
28248.64258	29505.3457
28249.38867	30930.31055
28249.42578	29120.57813
28249.78516	29129.10547
28249.97852	29105.21875
28250.2832	30305.58984
28250.72656	29514.73633
28251.00391	29176.51563
28251.89844	29635.19727
28251.90234	29501.73633
28251.96875	29162.1875
28252.44531	29483.14063
28252.48242	29469.14258
28253.25391	30859.32031
28253.34375	29080.65039
28253.48242	29173.19336
28253.56055	29481.95117
28254.01758	30920.83203
28254.31836	29480.53516
28254.39453	29486.03711
28254.61133	29135.6582
28254.8125	29574.62891
28254.81836	29544.46289
28254.88672	29578.66602
28255.30664	29582.20508
28255.77734	29094.80469
28256.01563	30842.31445
28256.85352	29488.39063
28257.05078	29456.26367
28257.65234	29479.2832
28258.55078	29469.21875
28259.30078	29113.31641
28259.37891	29650.38867
28259.44336	29070.79492
28259.44531	29482.54883
28260.05273	29405.67578
28260.07813	30904.65039
28260.34766	30935.91016
28260.52344	29463.63477
28261.01172	29130.24414
28261.65625	30852.87305
28262.39063	30303.99414
28262.64453	29069.71094
28262.74609	29597.47852
28262.75195	29475.85547
28263.26563	30788.06055
28263.29297	29658.23242
28263.41992	29111.71094
28263.55859	29646.23633
28263.74219	29518.05078
28264.8125	30264.13477
28266.82227	30350.9375
28267.23242	29664.41992
28268.41211	30286.89258
28268.94922	29479.1582
28269.91406	30307.57031
28271.3125	30916.17969
28271.51172	29078.82813
28271.82031	30894.375
28272.19336	29726.54688
28272.25	29106.66797
28273.26563	30921.13477
28273.80469	30876.20898
28274.01367	30276.91406
28274.91406	30333.70508
28277.04883	29484.72852
28278.0918	30372.9375
28278.60742	29803.75781
28279.10352	30908.9082
28279.3125	30257.94922
28279.46094	30852.47656
28279.51953	30888.95313
28280.33594	30837.37695
28280.61914	30853.99219
28281.25391	30897.11523
28282.21094	30262.70313
28282.51953	30866.21289
28282.52148	30847.39453
28282.56055	30325.37109
28283.17773	30859.07422
28283.91016	30852.94727
28284.36914	30142.46094
28284.56055	30254.73828
28285.20313	30890.58789
28285.38086	30968.67969
28286.03711	30333.3457
28286.05664	30264.80664
28286.71094	30278.7832
28286.73242	30588.59375
28287.45508	29105.76563
28288.07813	30312.48242
28288.86719	29338.05469
28289.11719	30231.33008
28289.48242	29461.88281
28290.25195	30963.90625
28290.50391	30840.98047
28291.80273	30867.08789
28292.00977	30905.58398
28292.16797	29087.99609
28292.81055	30976.15039
28292.82422	30872.64648
28293.4043	30969.45508
28294.3125	30289.16992
28294.35742	30973.70703
28295.17578	30987.2832
28295.50391	30292.04688
28295.63281	30899.12891
28296.19336	30955.86719
28296.43359	30989.12891
28296.57422	30736.23047
28297.47461	30326.9082
28297.53125	30600.24219
28298.19141	30826.71094
28298.46289	30250.16797
28298.52539	30892.28516
28298.84375	30845.50977
28298.86133	30843.00977
28300.30664	30314.44336
28300.33203	30755.20313
28300.79883	30975.36133
28301.90625	29005.25781
28301.98242	30470.06641
28301.99414	30594.47461
28302.02734	29340.23828
28302.82617	29501.03711
28302.99023	30543.40039
28303.33398	29158.15234
28304.2793	30265.92383
28305.52734	30593.06641
28305.80078	30893.89258
28307.10742	30916.58594
28308.37109	30632.55469
28308.51563	30856.47656
28308.85938	30992.6543
28309.04492	30937.21875
28309.20703	29552.95703
28309.79102	30582.70703
28310.30078	30262.92188
28310.33008	30710.16211
28310.85547	29583.20117
28311.2168	30674.64258
28312.05078	30621.90039
28312.9707	29316.63281
28313.42188	30967.73828
28314.92188	30636.88086
28314.95508	30602.31641
28315.42773	30252.71484
28315.86328	30238.58008
28315.88867	30619.17578
28317.64258	30320.82227
28318.10938	30244.67188
28318.3125	29604.24609
28318.43945	29130.04102
28320.61523	30587.71289
28321.34961	30300.19336
28322.30664	29238.75781
28323.03516	30299.49805
28323.50781	29263.75781
28324.00781	29119.66992
28324.50781	29244.95703
28325.54492	29158.97852
28326.15039	30259.21875
28327.20703	29242.75781
28327.375	29428.83984
28327.93359	30363.6582
28328.05664	30180.64453
28328.10742	29305.75781
28329.30664	29256.55664
28329.60742	29250.55664
28331.94141	30253.26758
28332.80664	29247.35742
28332.85547	29075.01172
28333.30664	29335.35742
28333.90625	29312.85742
28334.07813	29085.05859
28334.08594	29198.82813
28334.60742	29243.95703
28336.41211	30410.07031
28337.16406	30284.98828
28337.27344	30305.14258
28337.54492	30295.68555
28337.60742	29327.25781
28337.69531	30259.39648
28340.24414	29345.97461
28340.68945	29228.5625
28340.69141	30401.78125
28341.50781	29330.75781
28341.87695	30624.8457
28342.16211	29265.86719
28342.44922	29302.4707
28342.95117	29314.76953
28342.97656	29137.85742
28343.09766	30975.6875
28344.20703	29304.35742
28344.30664	29279.75781
28344.50781	29258.05664
28344.83203	29639.98633
28345.00781	29260.15625
28345.07031	29142.15625
28345.52734	30270.82813
28345.70508	30918.2207
28346.04492	30299.54883
28347.01758	30285.56836
28347.20703	29319.25781
28347.74219	30325.61719
28347.78125	29164.76172
28348.25586	30281.11328
28348.47852	30284.52344
28350.22852	29161.64258
28350.40039	30876.49023
28350.78711	29335.73633
28350.79492	29309.31055
28351.13477	29148.91211
28351.80664	29622.65625
28351.88867	30862.45508
28352.64844	30296.34375
28353.38086	29341.79883
28353.5625	30317.28906
28353.70703	29325.15625
28353.90625	29273.25781
28353.92188	30947.91602
28354.07227	30313.22656
28354.37109	29017.99609
28355.02539	29358.69531
28356.03711	29325.61523
28356.19531	30369.59375
28356.5332	30445.40039
28358.05859	29340.5
28358.07227	30754.42188
28358.25586	29313.54883
28358.89063	29285.09766
28361.23633	29243.99219
28361.31055	30263.19531
28361.38477	30487.07031
28361.66992	29297.21875
28361.78516	30867.60547
28362.4668	30280.18164
28364.44141	29030.18945
28365.18164	29358.50977
28365.69727	29299.04297
28366.21484	30322.40039
28366.53906	29336.74414
28366.75977	29310.06445
28367.05664	29222.24219
28367.44336	29268.29492
28367.48633	29630.96484
28367.79688	30027.08398
28369.20703	29331.65625
28369.29492	29359.66406
28370.20703	30501.5332
28370.66797	29321.57227
28370.69922	29923.55469
28370.70703	29317.37695
28372.40625	29331.85742
28373.26367	29325.45117
28374.54688	29028.16406
28374.83594	29973.57227
28375.56641	29330.57422
28375.70508	29372.79883
28375.76953	29067.21875
28375.82031	29408.89844
28376.66016	29273.25781
28376.67969	30036.41992
28376.74805	30475.38477
28376.9082	29303.52148
28376.92383	30475.99414
28377.12891	29345.62305
28377.97656	29014.51563
28378.88477	29414.65234
28379.00195	29383.91992
28380.01758	30063.51953
28380.29102	30234.66797
28380.61133	29587.56641
28381	29300.46484
28382.3125	29311.92383
28382.52539	29302.24023
28382.61719	29348.14453
28383.95703	30486.07227
28385.12109	30490.65625
28386.19727	29339.01563
28387.19531	29304.40234
28387.50781	29597.55664
28388.45508	30258.10547
28388.76953	29942.29297
28388.80273	30185.7793
28388.90039	30154.69336
28389.26563	30881.60352
28389.26953	30986.66406
28389.42383	29599.08398
28389.61328	29247.83008
28389.63281	29322.61914
28390.04883	29574.1875
28391.9043	29025.12695
28392.18945	29269.70313
28392.86133	29288.96094
28392.95508	29327.2168
28393.10938	29351.47656
28394.00586	29380.29102
28395.12695	29294.03906
28395.41992	30831.04688
28395.58984	29398.76367
28396.37695	29417.84375
28396.89648	30046.38477
28396.91211	30473.29883
28397.51367	29121.44141
28398.73828	30290.57422
28398.94922	29533.9082
28399.5293	30001.91602
28399.85547	29320.4375
28401.44336	30635.69922
28402.31836	30995.62305
28405.13086	30042.2168
28405.57422	29349.83008
28405.6875	29608.46484
28406.09375	30531.9375
28406.20117	29301.59961
28408.30664	29333.66016
28408.34766	29380.8125
28408.76172	29586.24805
28409.27734	30164.92383
28409.6582	29569.58594
28410.48828	30620.82813
28411.23242	30141.12695
28412.04688	29377.6875
28412.25586	29314.32617
28414.20508	30172.82813
28414.57227	29201.64648
28415.80664	29194.75781
28417.04297	29517.31836
28417.19922	29613.26758
28417.36133	29538.10352
28419.38477	29241.4375
28419.5	29513.23242
28419.94336	30179.88477
28420.21875	29528.26563
28420.67969	30172.03125
28421.34766	29580.28906
28422.40039	29573.98828
28422.85547	29350.70508
28423.36133	30151.31055
28423.8125	29533.92578
28423.875	30172.20703
28424.58203	29538.64063
28424.80078	29486.69727
28425.49414	30574.38477
28425.75781	29883.78516
28426.39648	29530.18555
28426.47656	30753.00586
28426.53711	30754.6543
28428.67188	29570.24609
28429.24219	29173.87891
28429.92188	30889.8418
28429.97656	29563.82227
28430.95313	29533.65625
28431.12891	29546.29102
28431.94336	30561.96094
28432.15039	29395.88281
28432.1582	30562.14258
28432.72852	29016.72266
28432.8457	29388.96484
28432.89453	29473.87305
28433.33203	29181.38672
28434.54297	29014.11328
28435.02344	30713.81836
28435.3457	29485.22852
28435.77344	29424.27344
28436.07813	29497.16406
28437.03906	29184.81445
28437.04492	29202.02344
28437.53906	30718.41602
28437.58984	30754.27344
28438.33984	29166.79688
28439.50391	30763.74414
28440.79297	30647.79102
28440.81836	29381.39258
28441.06055	30191.51563
28442.44727	29188.78906
28443.25391	29532.30078
28443.50391	29276.77344
28444.19336	30706.11328
28445.37695	30855.99023
28445.49609	30832.49219
28445.64453	29177.44141
28445.88672	29246.7793
28446.11133	30814.1543
28446.95898	30724.70898
28447.06445	30723.55664
28447.14063	29064.3457
28449.12695	29569.79297
28449.22852	30738.45508
28451.35742	30643.36328
28452.04883	30842.29492
28452.20508	29260.40234
28452.5	30849.97656
28453.88281	30731.21484
28455.03711	29170.33203
28455.5	29161.74609
28456.40234	30704.80469
28457.2207	29444.01758
28457.80664	29244.33398
28458.00781	30075.65625
28458.74805	30728.89063
28459.4043	30739.72266
28459.53516	29077.44922
28459.57813	29582.51367
28459.82227	29472.75391
28460.12891	29171.04688
28460.99414	30723.48633
28461.94531	30726.07227
28462.23828	30775.54492
28462.87891	29430.07813
28463.82617	30673.61523
28464.08984	30741.67969
28464.41602	29123.42578
28465.17188	29973.10156
28465.78906	30841.67773
28466.17383	30718.99805
28466.20898	30926.82031
28466.22852	30876.55664
28467.01563	29432.1543
28467.16797	30733.75781
28467.38477	30752.66406
28467.53906	29380.4375
28468.10156	30904.13672
28468.27344	29438.63672
28468.49023	29055.83203
28469.37695	30811.25586
28469.58594	29248.44531
28469.77539	30397.29688
28469.80469	29299.86914
28469.91797	29184.38672
28470.26758	30767.23242
28471.63281	29271.41797
28472.02734	30739.08398
28472.49023	30773.51172
28472.98633	30717.02344
28473.1582	30718.59961
28473.56836	29144.73242
28473.58789	30732.23047
28473.59766	30471.58203
28473.79492	29189.19141
28473.90039	30404.1582
28473.92383	30400.96289
28475.29883	30438.28711
28475.63867	30712.47266
28476.06055	30410.20508
28476.38086	29187.57813
28476.49414	30915.45313
28476.50586	29223.46484
28476.69922	29375.0957
28476.88281	29128.0332
28476.88672	29226.11133
28476.90039	30766.66602
28477.30664	29218.95898
28477.33984	30743.73438
28477.88672	29209.80469
28477.96484	30727.48047
28478.42773	30730.80664
28478.45703	30775.68164
28478.53125	30736.70313
28478.64453	29199.38477
28478.96484	30471.39258
28479.54688	30406.47656
28479.75195	29181.10156
28479.88672	29156.57422
28480.43164	29072.61133
28480.70508	29077.26367
28480.75586	30920.2793
28481.04883	29536.74023
28481.17969	29204.45703
28481.7207	30670.9043
28482.59766	30740.58398
28482.72461	29154.7793
28482.98828	29237.94727
28483.20508	30120.34766
28483.23047	29232.25586
28483.23242	30693.07227
28483.33008	30916.86328
28483.36328	29427.64844
28484.16602	30154.05859
28484.50781	29574.59961
28485.375	30749.31445
28485.58398	30385.55664
28485.86328	30408.16602
28485.93945	30811.56445
28486.4668	29162.22656
28486.48633	29262.54297
28486.48828	29772.66016
28486.54883	30501.44922
28486.81836	30693.86133
28486.93555	29014.83789
28487.16406	29053.08984
28487.19531	30774.85352
28487.24609	29820.31055
28487.47266	30399.53516
28487.88477	30758.25195
28487.88672	30699.36328
28488.00195	29178.33789
28488.10352	29413.28906
28488.66406	29422.51758
28488.66797	30721.35938
28488.71289	30365.44531
28488.87109	29021.33984
28490.31055	30659.8457
28490.60742	30690.01172
28490.74609	29275.89844
28490.78125	30664.9668
28490.93945	30692.73047
28490.94922	30603.60352
28491.19727	30725.48828
28491.26758	30801.67188
28491.3418	29224.80273
28491.4668	30452.59375
28491.62695	30371.7793
28491.71875	29428.05859
28492.46875	30910.3125
28492.67383	29095.60352
28493.01563	29378.91406
28493.10938	30687.80078
28493.62891	29178.81055
28494.67383	29468.17773
28494.90234	30139.30078
28495.01953	30841.81445
28495.24023	30733.51172
28495.31055	29177.98047
28495.38867	29369.32031
28495.40625	30320.11523
28495.61719	29400.73828
28495.81445	30365.42383
28495.87305	29780.44336
28497.02148	30823.07422
28497.18945	29162.30469
28497.44531	29436.0293
28497.55664	30363.56641
28497.63672	30779.94922
28497.6875	29183.03906
28497.97266	29176.30273
28498.24219	30384.21289
28499.09961	30750.5957
28499.35352	30740.37891
28499.66602	29386.61133
28499.84375	29106.18945
28500.15234	29191.94141
28500.69531	29409.0957
28500.73633	29265.56641
28501.57422	30394.39648
28502.11523	29174.51367
28502.42578	29190.77344
28502.54688	30055.82813
28502.56445	29005.12305
28502.73828	29431.37109
28502.75977	29766.92578
28502.875	30148.73047
28502.97656	29140.60156
28502.97852	29197.02539
28503.26953	29426.73438
28503.67383	29176.19141
28503.67578	30919.81641
28503.76563	29178.94727
28503.93164	29201.63672
28503.98242	30784.125
28505.38867	29183.18945
28505.75781	30123.99219
28505.99609	29199.22852
28506.0625	29165.89844
28506.74414	29156.9375
28508.14453	30078.57617
28508.59375	29176.06055
28508.75977	29168.25391
28508.76367	30134.67188
28509.05469	30764.70508
28509.34766	29144.66797
28509.61719	29442.08008
28510.34375	30139.0332
28510.65234	30342.4707
28510.80273	29395.94336
28510.86328	30070.04102
28511.66016	29378.18164
28511.76172	30702.55469
28511.79688	29639.46094
28512.83594	29819.94141
28513.19922	30715.89258
28513.40039	29171.36133
28513.45898	30058.77148
28513.99023	29391.05859
28514.33203	29353.83594
28514.53711	30272.66992
28514.78516	29166.18164
28514.83398	30749.83203
28515.08789	30153.38867
28515.24805	29175.56641
28515.8418	29391.48047
28515.93945	30392.15039
28516.35938	29396.68359
28516.83008	29056.35938
28516.83398	30521.13867
28517.26563	29185.32422
28517.77539	29403.9668
28517.79492	30263.42969
28518.03516	29194.87305
28519.10742	29181.25
28519.14453	29100.55273
28519.41406	30526.25586
28519.92969	29462.17773
28520.05859	29140.72266
